artist,artist_id
Selena,6IE6z7DcZIT4Ml3Fh5Ivch
Lana Del Rey,00FQb4jTyendYWaN8pK0wa
Lankum,2zPm4XzwKuPidtfKh92H2Z
"The Reds, Pinks & Purples",5onPoueRGS17tA2CcceUiz
Depeche Mode,762310PdDnwsDxAQxzQkfX
Andrea,3EA9hVIzKfFiQI0Kikz2wo
Lucinda Chua,3PaJIkKZtfopcZxWluQhzJ
Aly & AJ,5wugb0kaq0J6nyQ5Xgd17i
Tei Shi,1xcMOgFUM1IYZE22YjCvsL
Ali Farka Touré,3mNygoyrEKLgo6sx0MzwOL
M83,63MQldklfxkjYDoUE4Tppz
Doug Paisley,2WH0j5DM0bzoj1KRKpJFh9
Bryozone,1d0WISW2G4BCHbhZfR99Lw
Kosaya Gora,1njE9KIkiT7hFe2xrqUhII
deathcrash,7m7gr3M1p4S92xuwXvorEH
Yves Tumor,0qu422H5MOoQxGjd4IzHbS
Uly,66FAsYgofjwbhgGXMzZyzP
Inspiral Carpets,66GWpx9iLxrvvfhDsG9STP
100 gecs,6PfSUFtkMVoDkx4MQkzOi3
Zulu,38tO9pZm2G0JjANgRFvC1a
Bub Styles,7B0U0z3LCFQdmXVpDkZDFU
Sluice,2G2lzG0hD7813EiPyiCC4j
H. Hawkline,7FmM0XgimRvS48CfObh2ht
Sleaford Mods,0otAqZw8htTsGHfqR491Yh
Godcaster,0Vk7eJGOn9jys3qDnSPzaZ
Laurie Styvers,6oG9jS4pk52bGSncbQXDHc
Fever Ray,5hE6NCoobhyEu6TRSbjOJY
Kevin Beasley,48F7fzeDb7gxJm8I9tHVRW
mui zyu,4ZE2UrQP3ATxcgwVTbnd7w
Joe Westerlund,4GMTDgzWcWkPyF66d6lfVy
Macklemore,3JhNCzhSMTxs9WLGJJxWOY
Slowthai,3r1XkJ7vCs8kHBSzGvPLdP
Chunky,6BIvSDfz3TxnbisciA01xD
Gina Birch,6Uf8GS97rZbMv6vUFKhWft
Daisy Jones & the Six,0ZUdYzRCIrxbsd80MmGMqo
babybaby_explores,2hSrGXXGohzgYCb3QxENPG
Morgan Garrett,7oESALgxbdUC8tJ2YiCtbX
Kate NV,1OkYyMwTFtCIl6Jn664Xtx
Tink,4v6XOdonnfpdTKTRJArG7v
Mioclono,7hZD00z1BuMdqXsFq4bei0
Nyokabi Kariũki,04vacT34stkfP2TFkNvDf2
Gee Tee,3zCsNaZ3eFQ6I8MjmHJuTk
BigXthaPlug,6qxpnaukVayrQn6ViNvu9I
Kate Fagan,0RHqgb7Q8LeJzHxAZoKAyw
Avey Tare,0yJolfjqzHfNbr9IoBSndu
Philip Selway,2A59wav3PGiJij2rK7HQYH
John Lee Hooker,1yNOfXGQNGjAynk77wv85x
Naughty by Nature,4Otx4bRLSfpah5kX8hdgDC
Gracie Abrams,4tuJ0bMpJh08umKkEXKUI5
quinnie,4aEuFytRb43SAgjchJDk5e
Algiers,58WFmcqNmejE2IpVIna43o
Katrina Krimsky,3VQQrjYdBW7uEDIBZRSqiU
Leonard Cohen,5l8VQNuIg0turYE1VtM9zV
Lucero,1MspPfENB9nzFGaagXmF7R
Shame,4IeWU3NYBI9mISFVhzXG8f
Iris DeMent,3NPZs8XgXtaWslUcnIw6rY
Free Range,2aPB7TI5mAleSnK0Fm0YVP
Gorillaz,3AA28KZvwAUcZuOKwyblJQ
Nappy Nina,021A20H2EVS9igRiNhozcx
Screaming Females,3pZ666b6CyO1KGpVYirY0t
Phew,7mTJBVGJmkgbjwvbzc0Bqb
Jadasea,4DJHbK2NrlVn7hCkTrUs69
crushed,5U7wHWp1AmjN0mzvAfA6YM
Khotin,0q2WkTHTEczNf8wNq6MBRk
otay:onii,0C3Qh4eVVKpw4tzzXBfwKh
Runnner,7adlRX57hqe6Pc4YHrSGG0
Wesley Joseph,1uf6plWcu7QbKiASVlTUPa
Yoko Ono,2s4tjL6W3qrblOe0raIzwJ
Total Refreshment Centre,0qntmZZEAGHbEQEbCRQoUG
Erika,7IfculRW2WXyzNQ8djX8WX
Black Belt Eagle Scout,1CUUXdvZE6UzwQyBUm5YVD
Seaming To,1n0IepqOTBJVg0vhuFLdCH
Pigs Pigs Pigs Pigs Pigs Pigs Pigs,1F7QDWyZTLGzkyGLgFjEhU
Jonnine,6s8JAb4h3UjN5r3BgRhUhQ
Liv.e,0YCL71Clky5els6NireSBP
Lance Skiiiwalker,4jlguclMzgjLqZPqF9s19O
jonatan leandoer96,5tPS5f7Gu3SaJQusdkehtE
Caroline Polachek,4Ge8xMJNwt6EEXOzVXju9a
Andy Shauf,5mFKYdmiYwNJTDtSzgFyQx
Quasi,0fiUV7n91Qqmgln2vQMVdO
Narrow Head,4g6ODwOQYRZLsP89kEoBIu
Rebecca Black,3Vl9fyKMIdLMswk8ai3mm9
SKECH185,5pr2KAzD1AKcdAfiyL9g8i
Teedra Moses,6vfR5QRc3xca0KvpG8KZBE
Laraaji,6sd3qv6kReAdo6WsLBtXX4
Talibando,5Uv0QiFyiS6dI5tqgiJciI
Pearla,79z2QxbhjUYyMqCOfvta7P
Sunny War,01GKiTphQwz4guZQntMha8
The Drin,4cGPrUtNiRS7pdfiKZ1EGw
RAYE,5KKpBU5eC2tJDzf0wmlRp2
Robert Forster,4yvuCAFk8vERXXBf138h8S
Toumba,2BX3Brla1PKdsoIUg0HoaF
Måneskin,0lAWpj5szCSwM4rUMHYmrr
Young Fathers,5mZC7ndY6oGMxJentRwsuV
King Tuff,0uI2HyW0eIbTbyH3S2XDHI
The Men,53LVvmM09CnWWAYz79HpCR
The Waeve,1Xyo4u8uXC1ZmMpatF05PJ
Dryad,4r1BVaylx6XoS1JAys2Qis
Kassem Mosse,3PHjnk1kF1jGGUzhubUfjx
Popcaan,62DmErcU7dqZbJaDqwsqzR
Shania Twain,5e4Dhzv426EvQe3aDb64jL
Tha God Fahim,0qLTeI81hEhEK1PK3WOf77
Jonah Yano,4Js9qeA7KMFyjBYHEjFaeJ
Reuben Vincent,50sU8LMWPibBo24HD8EmvJ
Will Epstein,6frw6zaHCiKF24nG7ch52I
Meg Baird,4NkfNPTsDtbPntbU1pBYVt
Beauty Pill,1S6tHqeTm8aqnjL4rGqAhm
H.C. McEntire,223IvfSnge3qiGcDMHk2e4
SG Lewis,0GG2cWaonE4JPrjcCCQ1EG
George,5vngPClqofybhPERIqQMYd
Oozing Wound,1eV5PI4mo2MQjY40K4NNiF
Ruhail Qaisar,51H8yuHc5GM0yY7DAMtKcv
Sam Smith,2wY79sveU1sp5g7SokKOiI
White Reaper,75klPfIVnyYcyEGaicRUSF
We Are Scientists,35YNL4wwv11ZkmeWWL51y7
Gloss Up,7eDFwYpqsAROCZibWYr5C1
Oddisee,72tRiBHei5G9M8it4h4sfC
Strategy,7n2Ycct7Beij7Dj7meI4X0
Bob Weir,6YB0tbDGk01Q0P6wcHPjpC
Clavish,4ygR3mAG9AsBRVKIlmFYP1
John Cale,5MWBg16f5UYiaSlyVhzlIW
Mette Henriette,2xMRxDfCsanRWGMvU9mNwP
Ladytron,0ucLPotcQNI7AViFytdhBz
Núria Graham,3ZJhC6cKBtTx6jUJSTr8XI
Brainiac,0No2Og1pAwgw0eMmY6PPVP
Tujiko Noriko,7n9eKttEekbKaDErD29u7l
Oliver Coates,2jToqK8MU3rtt0DYrgCIXM
Sebastian Rochford,2HK0XyXwfJg8qxJzHIg02p
Itoa,2cuUZ1Xg4gxUNINFn9zLTi
One Step Closer,4yGs9CrVnCHJ96553ySxFb
Villano Antillano,1pi7nGhOM7PTHR5YEgXVGq
Rozi Plain,2plHc7V92yXf40BD8lQl2x
Belle and Sebastian,4I2BJf80C0skQpp1sQmA0h
Tae Dawg,5HxD1kjjKZ0K0adufI1JXN
Iggy Pop,33EUXrFKGjpUSGacqEHhU4
Lil B,5f7VJjfbwm532GiveGC0ZK
Sauce Walka,42yf4QkiE9a252krn9OUCb
Mount Westmore,3DELNHPLdJgXkDHOTt3ok8
Gold Panda,6xS3zemJD9h94iueQvGqVk
Deetranada,2wZt8FDVui01y98mChSK0t
Nathan Salsburg,2d4DsLfaKstHsimzDw0LyM
Bun B,45a6gCQWq61lIUDmr1tKuO
Shovel Dance Collective,1xyaWjnqi42AlEzaXcr7IY
Ryoji Ikeda,5y835stYdAVOoNOq5EBMxz
The Tony Williams Lifetime,056ewKKC7ayMJeL7y5h2cb
Beatriz Ferreyra,0OPtaxS6whUvvhElm7AMLL
Leland Whitty,2QobOeybSvyibNUGIobnlP
Noémi Büchi,19UxgjmGT8uom3Qjx8CVo6
For Tracy Hyde,6D4CyQKY5fDsjK5qKNfqDy
Young Dolph,3HiuzBlSW7pGDXlSFMhO2g
MV Carbon,2fS3NR1kPXWmCIQ0NI02o3
Bill Frisell,3SONlwqLIP2GtaMh9pLYe5
Carla dal Forno,6FVxEgfQsGrJ0BogIOYCd6
Vigro Deep,2mF7ygWz9oyJ3L6ZPWlZVH
Hammok,5R1AfWkXVaAraHY3Tk9bMY
Cheap Trick,1LB8qB5BPb3MHQrfkvifXU
Black Midi,7Hvq85OU8T7Hsd63zNBwaL
Maral,2VYQTNDsvvKN9wmU5W7xpj
Kamaiyah,3XVpDdKav6C6zwlDXPhMEO
Wicca Phase Springs Eternal,70AkqfU43ou9hFxJZTDt7A
White Lung,2iT2Fmot4VzWgdOTgp3j9M
Keyshia Cole,1vfezMIyCr4XUdYRaKIKi3
Ab-Soul,0g9vAlRPK9Gt3FKCekk4TW
brakence,4kqFrZkeqDfOIEqTWqbOOV
Stefan Goldmann,2Yimje8Zlxeg49EUhLEQ3z
Current,5pqvAI85RMxL9K0xHvSwGu
Douglas McCombs,3HPaePOfHtTFMK9AZ2IEin
Shake Chain,6akq3yIgLS5DRCXLweoMCN
Frank Sinatra,1Mxqyy3pSjf8kZZL4QVxS0
David Bowie,0oSGxfWSnnOXhD2fKuz2Gy
Lotus Eater,56RZYoZM05z29KIlNlAAQX
Babyface Ray,3zZ88AwlTwfCJkowsFCvLA
Spoon,0K1q0nXQ8is36PzOKAMbNe
Christian Wolff,3tSvlEzeDnVbQJBTkIA6nO
Malibu,3gfV2LBMvIE9gjpvowt11B
Tom Petty,2UZMlIwnkgAEDBsw1Rejkn
Greydon Square,4ew79B4SqevHGtYGR9bY0t
Pulse Emitter,33gmnMNcWnRD6pV1BPsj6c
Backxwash,4du3q8TIzsZxZZKdRT23Jg
Ernest Hood,0f5dQ7uAYmopoRAEF4VHo2
Meekz,1Pm6hTRjgSkT3B4FCQpW4g
Lykotonon,3AqrMX6p6gpECFpCrJFiET
Mr Twin Sister,5ltJZgIW3OkY5WvuzX5MYz
Galcher Lustwerk,1c7bxvBwJrMuZKwx4EDPHf
Benjamin Clementine,7zHIrsSBL7A0gEJfzv1m7z
Stormzy,2SrSdSvpminqmStGELCSNd
Drowse,6gDJZtsAqxz40PoM9ecVAj
Roddy Ricch,757aE44tKEUQEqRuT6GnEB
Ulla,0ijZlfRS4zxGYWMxf8rvRN
Ishmael Reed,3kfQrdEicFEL3UJ8wp4zqo
Isomonstrosity,4DfieEPxO3kEpaMuOCPtqi
Thaiboy Digital,3cGojc1Yu89IHXx8OeSnee
NNAMDÏ,6gACF5PEinqx3AzMLjiH90
STR4TA,5HintvHxi0uDBgNaRKWZOt
The Roches,2BbwJ8VxAFpJiFr7EHvcCW
BROCKHAMPTON,1Bl6wpkWCQ4KVgnASpvzzA
Fousheé,6trIghKwHRUyxwvm66HLHH
Living Colour,6Uhp7WA6sjm5ZL6Xz561de
The Menzingers,7HWFXU9pHBj0u58yoRwwOJ
Weyes Blood,3Uqu1mEdkUJxPe7s31n1M9
Hedvig Mollestad,33Ynrn4NZsANMBJsFFqB7Y
Pole,7vK9Mab97opxCEDCbXlsC8
Caitlin Rose,41LGTx1fpA69G2ZAJKZntM
Duval Timothy,4t5XnkAKxcaYcDXI726A4Y
Colin Stetson,4G6HhUUQ1LgyYnA2WJppf8
Arima Ederra,0wJIP9Wlhn3aSLLaB31IK3
Run the Jewels,4RnBFZRiMLRyZy0AzzTg2C
DRAM,7LvvNoUPwTZpgXDWBRrfHg
Fleshwater,6P5ccCJCe8A4s9tDSTNFzF
Dream Unending,2QGKlPTuKnYoIKGS8dt7zO
Turnover,0gLjJuczGWhqKVMmVpIT52
R.A.P. Ferreira,2U1vwQRYQmG7ypKJF1JTEb
CEO Trayle,6RuutbNl5ny8LAf1uSK3fS
John Mellencamp,3lPQ2Fk5JOwGWAF3ORFCqH
Adam Sandler,2LB9H0px4qWbCHg9Axzhga
Bill Nace,6kCCUIp2jp39YUjbqEAmzL
Horse Lords,0Oslq5zLftqRVwKseBJ7MV
Laura Jean,3MAAaA3DFKpRNMrqfygWF1
Phoenix,1xU878Z1QtBldR7ru9owdU
Bandmanrill,2SyMN1PdSuQpZgrYXrkai1
BlueBucksClan,1l61CX1j6go8arTjPH9wy0
Aoife Nessa Frances,53HMXaQpXt5m6cBJNO5OFX
Tenci,18xacmB7GVCrXxcPX9IILZ
Knifeplay,7oT0M95uIX2aJGN4we092i
Sobs,2gj35CRyiuvuJ5VzjkX52i
Hawa,4ogvuDRerGhZfSf7TtzHlr
Duke Deuce,24zj84GShUIcBQYq6VpOYW
Big Joanie,39cxr26gqrCiUgIkz4lA8j
Molly Joyce,3pQJqAPDY0kqdUamnYOtN7
Cake,6A43Djmhbe9100UwnI7epV
Special Interest,2CYTLJOt91YLe1JLStFu6m
The Soft Pink Truth,1TzvxOvPV19Pr7UiCne5Ei
Tegan and Sara,5e1BZulIiYWPRm8yogwUYH
Dear Nora,1imEozQrzLhh9b8LOZESx5
Wiki,78X7quh8fqAGZ42OpLmUW0
Elite Gymnastics,2FSDHyEnWyZbXlApi9MrDQ
Darkthrone,7kWnE981vITXDnAD2cZmCV
Smino,1ybINI1qPiFbwDXamRtwxD
Worm,5KGJFenkLeQ77WEgKFPnTZ
Dazy,3J8YGHzxEZzHRYVxGmQCvJ
Archers of Loaf,0pNaVvqSvldpJl7pHpNoM9
Babehoven,3Yjr5lVbAr2Fe7Lmpwja70
Anja Lauvdal,5nojNXCvAawjyDStjVyUTO
Show Me the Body,5jh7sgXW2njALiIh0aPXjB
Tove Lo,4NHQUGzhtTLFvgF5SZesLK
Twain,2tMcnRGaCtfz1ZyTBgHjmW
iLe,1CztIa6fCQ0WmVPidXuwSs
Theo Parrish,3qMRvSHJpaRjGDkIeNMoGz
Junior Boys,39x9e2QDpAxK8xTuJDwRqR
Loshh,30giOOWTxMQ6kvmV8DJfI5
Ariel Zetina,6cjiGWRAWK2SuDdqhBy51m
David John Morris,1zcQ8vSkc1K6lc5u0JIGd4
Meat Wave,1BFVh82YuUOyM8XKZIRaBL
Courting,3oLTaC5QBOH96VbxMAafpZ
Hagop Tchaparian,14hI6ZlrKB6X81Y046P2MW
Nick Hakim,1Goe2NezNnym45kco2xTk6
Dry Cleaning,7DlD7rLG9MKuvXtTeACzkO
Sloan,1ahN3WDDULKaAQs7ZUrGNP
Armani Caesar,53S3boqktbqiB1JfHzsu1f
Isabella Lovestory,4wMQTWavQZgr8ySlo5s2Tt
Julianna Riolino,4IkYUDeCe6OrwQhdSZZ81b
Soft Cell,6aq8T2RcspxVOGgMrTzjWc
GIFT,1dwirHaSjsKJUYDHgvl2op
Birds in Row,2H5x6tCSjQ4N5Lh7pRrTNo
Lolo Zouaï,2qDIR2WlcW3llkGqJWg9VJ
Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH
Can,0yLwGBQiBqhXOvmTfH2A7n
Skullcrusher,1GUaQ6GpaxFPKZ0SCSsnwD
Plains,1g1yxsNVPhMUl9GrMjEb2o
Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5
Lil Baby,5f7VJjfbwm532GiveGC0ZK
Will Sheff,0JUTh3GM8SoFZTEyqPCRl5
Courtney Marie Andrews,1EI0B66miJj5Fl408B7E9H
Rival Consoles,05lIUgmmsmTX2N9dCKc8rC
Palm,73UTl03wWJozyn2hoahK6l
Against Me!,29lz7gs8edwnnfuXW4FhMl
Janet Jackson,4qwGe91Bz9K2T8jXTZ815W
The 1975,3mIj9lX2MWuHmhNCA7LSCW
Bonny Light Horseman,0Qi9Fcmn1DJAoG8Agf5ibb
Kenny Mason,4mwdnO2jZrMmMVrjcHsZBv
Sorry,5eUda4BaWhUQWWJiP1ml5v
Fire-Toolz,7nJawFIm90c4jAQFLabc1o
Basher,5R4RoARrqvWRT5GEjYHcWp
Gilla Band,7IdPmzvB3PugXieZE9vS4S
Macula Dog,3UnInNZgdl0q6Wd24imO3T
TSHA,2kLa7JZu4Ijdz1Gle2khZh
Disq,5EmT8U3SucK9KYXbVEdu5K
Daphni,4nhvb6x9ZhPiYCzrHDNia9
Sun Ra Arkestra,5V5vvh5MgM7vDuPp4lJYkh
Dungen,5d7hcYqz8bVY6Kt3bhjd3d
Joseph Shabason,7xoTSPGUr9u8FWR4G8AWoS
Wu-Tang Clan,34EP7KEpOjXcM2TCat1ISk
Method Man,4VmEWwd8y9MCLwexFMdpwt
RZA,4iCwCMnqsNZ6atvRiADgtn
Alvvays,3kzwYV3OCB010YfXMF0Avt
Indigo Sparke,3KlPjpVKfm6vESPL46NDCh
Alhaji Waziri Oshomah,1HU7Y99wyFwcvSznHNxQ0s
YG,0A0FS04o6zMoto8OKPsDwY
Pretty Sick,5JUGL6ec4eULQ5eVEbOC7e
Shannen Moser,32MC0yge2TXfcM3iLP1cIA
Sumerlands,5rASExwQQilVMuKmaOV2eW
Titus Andronicus,5lJ4XQ2hlPlxACN7q3xKL1
Oren Ambarchi,1fIzM2bmsXG77E5EMPtdKW
Pixies,6zvul52xwTWzilBZl6BUbT
Lambchop,2Lhs0asnFQiLuntn3s8p78
Autopsy,6hR8mUd2yyHFazoCuweiIJ
Caroline Shaw,3uUFClFtbjbjQQIq4BjY2C
Deepchord,45g23Apmqo2x4obM7LjmpW
The Magnetic Fields,6RWjTQqILL7a1tQ0VapyLK
George Michael,19ra5tSw0tWufvUp8GotLo
Björk,7w29UYBi0qsHi5RTcv3lmA
Mamaleek,1QSovtv7KHNnElY3fV2rJU
After Dinner,17ysTIDNnGtC86mN9jXYSk
Yeah Yeah Yeahs,3TNt4aUIxgfy9aoaft5Jj2
The Wonder Years,0nq64XZMWV1s7XHXIkdH7K
Divino Niño,2O2KJngZ80ZTK71HamDNYi
Cam’ron,6z5otfx9X1275Uy6vLRerR
Anti da Menace,7jkEdcZtIMWXlEM5sgZ2uK
Kolb,2dz0ijxEHh6AzUzQBwBSKx
Makaya McCraven,5FnpXrrMdJVZCK54oHWqUa
DJ Q,0b2XeWDPeBiLeskT6RFqMb
George Riley,76rh78p0cww0l4OqgKabLQ
The Soft Moon,40HeNm05FEAxGx8gUOV4my
Beth Orton,6cLEWhEKQl6nAvgr60M7zC
Marisa Anderson,5j2d5CS0sh2LTpFsrKAFcW
Sofie Royer,2P2BXSc0Wxpf10Fpno38rl
Nikki Lane,2kWeFaiHBskk8oqky3KHcR
Nona Hendryx,5pTDagkiVMJC5DJtSAdbXg
FLETCHER,5qa31A9HySw3T7MKWI9bGg
Maya Hawke,4e9vQfyvvDlcQAkjSdFE4x
Nils Frahm,5gqhueRUZEa7VDnQt4HODp
The Mars Volta,75U40yZLLPglFgXbDVnmVs
death’s dynamic shroud,1F31FB7Y6ic4844PbqMf7c
Death Cab for Cutie,0YrtvWJMgSdVrk3SfNjTbx
BLACKPINK,41MozSoPIsD1dJM0CLPjZF
Sick Thoughts,0IrmYMJwv1AcmVVbszfQ3x
Mura Masa,5Q81rlcTFh3k6DQJXPdsot
Miles Davis,0kbYTNQb4Pb1rPbbaF0pT4
Michelle Branch,5rScKX1Sh1U67meeUyTGwk
Marcus Mumford,3bYcjbVAN3rAuU3TMzw2mB
Whitney,6XpaIBNiVzIetEPCWDvAFP
Built to Spill,3kbBWco9PZ5eSQsNScwG6U
Lyzza,57xaBKepmdqQ6BjXkiHa4B
Melvins,6aVjo0xHSiuW5hkasoYSR3
Rina Sawayama,2KEqzdPS7M5YwGmiuPTdr5
No Age,72acCeElLYGL9nBHcZzX1h
Butcher Brown,2jQ6wRQ7yP1UrctodeuYQP
NAV,7rkW85dBwwrJtlHRDkJDAC
Ari Lennox,1vaQ6v3pOFxAIrFoPrAcom
Tenka,1dgw19LcubBMAN192H9Bes
John Legend,5y2Xq6xcjJb2jVM54GHK3t
Ustad Noor Bakhsh,7LteUVt5zjstP7yHLFcYi8
Santigold,6Jrxnp0JgqmeUX1veU591p
Oliver Sim,4KDu9uqzqseVCpQXMa8Pvm
Yarn/Wire,5fDtHwcTvnD2CNK1zT9RaY
Amateur Hour,7MbhbrCOjLXeaNah07xAdq
Sudan Archives,2MPHBxznH1fj59jbOWY38u
Sampa the Great,7fw0E8WHdG3r9SuPBcGmWk
Holy Fawn,13rS3lCWshTVt6HsCNjvBI
SSWAN,6P7iqyhervTN0jH3ePUuoK
Jane’s Addiction,02NfyD6AlLA12crYzw5YcR
Charles Stepney,1kGgLfwxUWUuggbxjF29Ds
Badge Époque Ensemble,08E0CO6MC1ykoQP5VQt4hL
The Afghan Whigs,7IDrRpDz0cOuUVC32c8PKD
Marlon Williams,5ENM4Vw9brkpcN51HtC8ga
Sonnyjim,7yjhuWL2bXEWGI0IplF6i4
YUNGBLUD,6Ad91Jof8Niiw0lGLLi3NW
Born Under a Rhyming Planet,2CkIeZpO29YNc8WeDdUT6H
Kenny Beats,1rHOtdmGNr5vcYNw5v7QGC
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP
Meyhem Lauren,4lph4e07jjlKkioG1bQx95
Iceblink,2dVZlvP1cpDhiVBlO35xG2
Bitchin Bajas,57ZB0kMmW6JLQAIaCzMG7I
Ylayali,5Ez3qY2WOmNbKZiwNr4WIb
Cheem,2bRu14RxwtT4Uu9uZI3vdH
Guy,2IBPIcSkvQZyoaVfoyZKE8
Rachika Nayar,6afqNtQw2IUvXw6JeIRgQZ
Moth Cock,0cy2Put9xQeGWlHN3Hc1Vw
Two Door Cinema Club,536BYVgOnRky0xjsPT96zl
Lean Year,5DNcrT0ZrO00AsUqLrUjmR
Living Hour,2Ho3J07GaGcCl2ePXnjEia
JID,6U3ybJ9UHNKEdsH7ktGBZ7
UTO,3pFwloyxs28xO37y1daIM3
Muse,12Chz98pHFMPJEknJQMWvI
Teen Suicide,2cAvReLDmjFQtCJFDJbHBU
Cryalot,5MAbo7Vj1N532cmkSN4YIY
Regina Spektor,3z6Gk257P9jNcZbBXJNX5i
Pantha du Prince,7Go2Fj2YWEQkYBqTVQArYi
Gryphon Rue,6jyMM1uTcdiCwsLfWAWlHP
Mister Water Wet,5aqEOu3QIHCuqyYCVm9rwB
Diamanda Galás,42AURgCa94xz79E0fxE3Ay
Chris Forsyth,2WEGGlb0R1izEtTE5YTaTc
Blondie,4tpUmLEVLCGFr93o8hFFIB
Julia Jacklin,12fRkVfO2fUsz1QHgDAG3g
William Orbit,2AHGrNDMKFi8rHqQ8kJqfl
Ezra Furman,1uR7zoLrSRI8bSL43OZ0GY
Bridget St. John,0YqZ5VxrmB8Ur0ziDIURdZ
Szun Waves,0UovNspE5r3Cxdsok7ZUp1
Stella Donnelly,2mHjhKyKCLh6MZELuCe1Es
4s4ki,5yCWuaBlu42BKsnW89brND
Wench,14u5Mv8QRjTccj8E2958TD
Terence Etc.,6RGxLsQUoGk5PLyMVwb3yE
Zannie,7jvwOtedkLyu5mRyDD7L8v
Russian Circles,0AZ3VR0YbFcS0Kgei7L2QF
Au Suisse,3XAL5NyYViYaYU8ZDaAEhX
Eli Winter,2g4lvjVSHVht7kc9nKgH11
Silversun Pickups,6qyi8X6MdP1lu6B1K6yh3h
Graham Parker,2CZj6Atoe6w2JhkMQnOEXo
Tall Dwarfs,4DKgySPRqtTAw0eUMmp3O9
Demi Lovato,6S2OmqARrzebs0tKUEyXyp
Oneida,13ZEDW6vyBF12HYcZRr4EV
Röyksopp,5nPOO9iTcrs9k6yFffPxjH
Peezy,6lOaHNmL3l3hKDGNf0egfs
The Chats,1aQ7P3HtKOQFW16ebjiks1
The Game,0NbfKEOTQCcwd6o7wSDOHI
Hoàng Thùy Linh,0r63ReVRjxrS4ATbLrdcrL
Rod Wave,45TgXXqMDdF8BkjA83OM7z
Jouska,0uz2Ej3tDwFcK0ujnBcYjn
Flung,7hicnTsUDDiOrvYRLjvdE0
Danny Elfman,5qBZETtyzfYnXOobDXbmcD
Elaine Howley,3STzxp6cfWNNQVcAQWYZgh
Sylvan Esso,39vA9YljbnOApXKniLWBZv
Pussy Riot,2hThsqaVEAWhWPBXnaOfB9
Hudson Mohawke,6olWbKW2VLhFCHfOi0iEDb
Kiwi Jr.,2FwDTncULUnmANIh7qKa5z
Krill,6fYCTfRkkNoUd4ZekQRXaO
Pale Waves,0wOej91SVqB1zcYkW6xUtA
Girls’ Generation,0Sadg1vgvaPqGTOjxu0N6c
Danger Mouse,2dBj3prW7gP9bCCOIQeDUf
Gyakie,1zO1FWFxxNUCqUuGATxZQZ
Calvin Harris,7CajNmpbOovFoOoasH2HaY
Art Moore,63c8LndU96a2DpE9OhilbC
Wombo,67GGyFejJ19UWUjJlLhJq4
Andrew Tuttle,7oyH6DSD42pak09Jzqj9i7
Masao Nakajima Quartet,6OAgBt3bBwjT0AkJRQDx25
Fireboy DML,75VKfyoBlkmrJFDqo1o2VY
Kal Marks,1Yv0Obn2mIOsryAqqXHP89
Day Wave,4ptJIIR10UVlGjN0VntFaK
Jennifer Vanilla,2Itr8TQK5dkOjUpreaamWP
Booker Little,0EVTtmYUUanPKBFdPcSYiv
Mall Grab,7yF6JnFPDzgml2Ytkyl5D7
Bobby Shmurda,34Y0ldeyUv7jBvukWOGASO
Elio,2PI9HrzzMTN7E5poWl4QX5
Ithaca,7HIvrtPrTTxXrBeJkiRj8x
Kaidi Tatham,1x2aM48UiN5WoQL6ISEPvz
DOMi & JD BECK,4UpA1KitN1RgIZVyWDbZ0U
Domo Genesis,6vHBuUxrcpn1do5UaEJ7g6
Peter Rehberg,6zyqeEDJC5qQuAPdOxrSaf
PHONY,0oBsnAC3fzYkTHF3bkfNx6
Amanda Shires,5yN0nwLpUCaZ2gr67bndCN
BandGang Lonnie Bands,4cvioOApDsIRQKVaEnqB9z
Los Rarxs,2beQ1TGXLrS93qlmzzbXMR
Hayley Kiyoko,3LjhVl7GzYsza1biQjTpaN
Little Feat,0ZIwOAzDuGPspzK7yiTc4S
Naked Flames,0Fo0RXDFwKNycMr51q0dAP
Kuedo,1SYQUJukd40ps4z6RT77rC
Of Montreal,5xeBMeW0YzWIXSVzAxhM8O
Cuco,2Tglaf8nvDzwSQnpSrjLHP
Nina Nastasia,1llUGXhBESnmaCxpBV4zwe
Mozzy,4AA474G2hRfrHyGrfyDseO
Launder,34oS6XgB17t0Gm7623KXLh
Sun’s Signature,112n8pqLHAybFBHk2nB9yp
The Koreatown Oddity,5p2gVFoALyOtm13Fv5TjgQ
She & Him,3CIRif6ZAedT7kZSPvj2A4
Odesza,21mKp7DqtSNHhCAU2ugvUw
Icewear Vezzo,1ZbmerOthZbxz5eR3c9Mn1
Sam Prekop,4Vtlz5IfA9y4EBwmp20wwk
Orbital,3csPCeXsj2wezyvkRFzvmV
Rusty Santos,62in8jmY3oFPiBLYlviXSw
Joey Bada$$,2P5sC9cVZDToPxyomzF1UH
Beach Bunny,2vnB6tuQMaQpORiRdvXF9H
Lloyd Banks,3vDUJHQtqT3jFRZ2ECXDTi
M. Geddes Gengras,1yynxE9ZHgH6wlL6yxlRqG
Lil Silva,2Kv0ApBohrL213X9avMrEn
Lizzo,56oDRnqbIiwx4mymNEv7dS
...And You Will Know Us by the Trail of Dead,6wBUn8gMP85n8dPu6LoUcF
Cheri Knight,5l5e5HHNASB4FIki35d2wn
